stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,country,std_income,std_investment
4,2,2,2,8,57,9.989588601674464,5.006128519847849,Country B,-0.001735233054256033,0.0015321299619620865
5,7,7,4,2,34,4.322200915223579,2.736579389389643,Country B,-0.9462998474627368,-0.5658551526525892
5,4,6,5,0,46,14.070569797605634,10.141390107419394,Country B,0.678428299600939,1.2853475268548482
3,4,2,6,0,47,23.66269328623592,11.850432412465349,Country B,2.277115547705987,1.7126081031163372
6,5,7,1,6,45,4.5894464771517915,1.9900729937393389,Country B,-0.9017589204747014,-0.7524817515651653
4,6,1,7,9,33,8.03342191644565,3.342097796316334,Country B,-0.327763013925725,-0.4144755509209165
10,8,8,10,10,35,3.772375921612629,3.3283171672182488,Country B,-1.0379373463978951,-0.4179207081954378
1,5,9,3,0,46,18.038635147978535,8.630374052322786,Country B,1.3397725246630892,0.9075935130806964
7,1,3,8,10,39,6.882358886556171,3.3183015399886617,Country B,-0.5196068522406383,-0.42042461500283457
6,8,3,9,7,35,6.018946461679757,1.175793659126052,Country B,-0.6635089230533738,-0.956051585218487
6,6,3,7,9,41,6.252038596452493,2.4620761300094838,Country B,-0.6246602339245844,-0.6344809674976291
4,3,5,7,5,45,14.95147669304304,8.387489101375145,Country B,0.8252461155071732,0.8468722753437862
5,9,3,10,10,52,16.604433947418777,12.634209428293293,Country B,1.1007389912364625,1.908552357073323
6,6,1,0,6,48,13.395262894947194,9.550215481339771,Country B,0.5658771491578656,1.1375538703349428
2,6,2,0,4,44,5.790188679126251,1.5983515159995014,Country B,-0.7016352201456248,-0.8504121210001246
4,2,1,4,5,44,5.214538129510679,4.398435761581042,Country B,-0.7975769784148868,-0.15039105960473947
3,3,7,8,4,38,15.108572464327306,6.630822222411013,Country B,0.8514287440545509,0.4077055556027533
7,5,7,6,0,39,-1.2421198779875162,1.460334440423789,Country B,-1.8736866463312527,-0.8849163898940527
8,6,6,9,10,48,2.182088950096646,2.2251759388469035,Country B,-1.3029851749838923,-0.6937060152882741
4,4,3,0,5,33,0.328830505963996,-0.6466621418573295,Country B,-1.6118615823393339,-1.4116655354643324
7,5,10,2,4,53,19.023219256497622,13.493489401569294,Country B,1.503869876082937,2.1233723503923234
6,2,1,3,7,54,20.206085467700305,9.740823275618391,Country B,1.7010142446167178,1.1852058189045978
3,3,9,5,1,53,15.211827985029238,4.9432932654622554,Country B,0.868637997504873,-0.014176683634436221
1,0,0,3,0,57,18.22105524873811,12.230561105981256,Country B,1.3701758747896853,1.8076402764953137
4,10,8,1,8,39,11.812217237695656,3.134786300351805,Country B,0.3020362062826093,-0.4663034249120488
10,10,6,5,10,38,3.0861170380312473,1.0089227191804078,Country B,-1.1523138269947921,-0.9977693202048981
3,7,7,3,7,49,9.2746592239771,7.109291033859895,Country B,-0.12089012933715015,0.5273227584649739
6,3,4,10,4,49,14.710792164873645,7.008931372123671,Country B,0.7851320274789408,0.5022328430309176
7,8,2,6,5,42,14.335736462614891,10.087403973617459,Country B,0.7226227437691486,1.2718509934043647
2,0,1,2,5,40,9.200513393025979,5.991845937823523,Country B,-0.13324776782900338,0.24796148445588073
10,10,8,7,7,28,-1.0438645144073586,2.261798510873014,Country B,-1.8406440857345598,-0.6845503722817465
1,3,7,1,0,59,23.532488565654926,9.465855300727855,Country B,2.2554147609424877,1.1164638251819636
2,7,8,7,4,42,4.856938941487818,-2.1029588880828483,Country B,-0.8571768430853637,-1.775739722020712
1,9,5,3,4,37,8.740774920218769,3.4614438298155292,Country B,-0.2098708466302052,-0.3846390425461177
1,9,2,1,5,58,20.55772655776832,12.03774857722292,Country B,1.7596210929613862,1.7594371443057304
4,8,4,6,6,45,6.51464516107988,4.782733177226455,Country B,-0.5808924731533534,-0.054316705693386175
7,7,7,9,5,36,-5.553668859575257,-2.3745835554649624,Country B,-2.592278143262543,-1.8436458888662406
6,8,10,5,3,43,1.4864980379908914,5.557274317528507,Country B,-1.4189169936681847,0.1393185793821267
4,7,0,0,5,55,19.952316477575522,13.564757885965397,Country B,1.658719412929254,2.1411894714913493
3,2,8,5,6,44,9.737830744999963,4.708218467311707,Country B,-0.04369487583333967,-0.0729453831720733
3,2,9,5,1,44,11.235971783348932,6.538626188282737,Country B,0.2059952972248219,0.3846565470706842
8,5,8,6,7,31,1.4914569236014614,-1.0137082854601438,Country B,-1.4180905127330896,-1.503427071365036
6,3,7,5,1,40,8.35212936343343,2.801870221917998,Country B,-0.27464510609442816,-0.5495324445205005
3,5,9,5,1,40,11.103334916473713,5.121525794676616,Country B,0.18388915274561896,0.030381448669153932
10,4,4,7,5,32,-0.2621081479644314,-0.8298213376906372,Country B,-1.710351357994072,-1.4574553344226593
8,0,10,8,8,35,2.3028470787720012,7.504651650046289,Country B,-1.2828588202046665,0.6261629125115722
6,5,4,6,4,47,13.034517698889115,6.20639733944208,Country B,0.5057529498148524,0.30159933486051993
4,6,0,1,4,50,13.218405579743953,3.592586622088823,Country B,0.5364009299573256,-0.35185334447779426
2,4,5,5,6,53,9.672881528290523,3.1622728532619533,Country B,-0.05451974528491286,-0.4594317866845117
7,5,1,7,2,44,9.074028106326713,2.8004282444917017,Country B,-0.1543286489455477,-0.5498929388770746
0,6,4,4,0,45,17.099664818863154,6.225622015233439,Country B,1.1832774698105255,0.3064055038083598
4,7,6,5,3,43,12.259367209810001,4.3749091934666575,Country B,0.3765612016350002,-0.15627270163333568
10,4,8,6,9,26,1.3118279591038604,4.729069984467083,Country B,-1.44802867348269,-0.06773250388322927
4,4,6,2,5,37,6.009886685679862,3.0026039034805994,Country B,-0.665018885720023,-0.4993490241298502
3,7,8,2,6,51,21.75598741083352,14.696676594662739,Country B,1.9593312351389196,2.4241691486656847
4,9,2,4,8,41,12.2624604944912,2.120133845209533,Country B,0.37707674908186684,-0.7199665386976167
4,1,4,5,5,39,10.709210491302096,4.673644891043299,Country B,0.11820174855034936,-0.0815887772391752
5,3,3,4,3,42,9.311948452105618,4.079675496285305,Country B,-0.11467525798239694,-0.23008112592867364
5,10,5,8,9,29,-6.267006487959289,-1.4148287219028166,Country B,-2.711167747993215,-1.6037071804757042
5,10,8,10,10,33,6.599661279310077,2.9913135092415057,Country B,-0.5667231201149872,-0.5021716226896236
2,7,3,4,5,40,12.43257886295533,5.35980004300991,Country B,0.405429810492555,0.08995001075247766
1,0,0,6,9,41,12.715376628110596,5.124287753313938,Country B,0.452562771351766,0.031071938328484455
3,1,3,8,4,53,18.81379379099196,14.917750805513192,Country B,1.4689656318319932,2.479437701378298
6,4,5,5,5,48,10.234671226148443,4.4077791698917865,Country B,0.03911187102474045,-0.14805520752705328
4,7,7,4,4,53,14.672942508101983,8.769998671196351,Country B,0.7788237513503306,0.9424996677990879
7,8,6,6,7,46,9.78262843512442,6.239838832804525,Country B,-0.03622859414592977,0.3099597082011313
-0,2,6,2,1,42,15.796642729837405,4.88250813383695,Country B,0.9661071216395674,-0.0293729665407626
0,5,0,1,1,36,12.009128422822911,4.116269181373033,Country B,0.33485473713715197,-0.22093270465674172
5,5,5,7,6,51,9.91213427107044,4.018595734073494,Country B,-0.014644288154926521,-0.24535106648162655
10,9,5,10,10,23,-0.11829810058814694,2.019642977257245,Country B,-1.6863830167646912,-0.7450892556856887
3,3,2,6,1,43,6.665615832210035,4.998242573534598,Country B,-0.5557306946316608,-4.3935661635058354e-4
10,1,-0,1,-0,57,14.987292396459575,9.762930775346462,Country B,0.8312153994099291,1.1907326938366154
3,2,5,0,5,41,9.635944407330898,3.4601244912266056,Country B,-0.060675932111516895,-0.38496887719334855
7,6,2,0,2,43,3.726338286628952,0.8074449798471148,Country B,-1.0456102855618414,-1.0481387550382213
7,8,9,3,6,47,10.100266417599222,4.789573958814074,Country B,0.01671106959987048,-0.052606510296481494
7,5,5,4,3,46,6.3879871233285925,2.5878276859404084,Country B,-0.6020021461119012,-0.6030430785148979
8,8,3,10,9,41,8.045281926263609,3.372805304588881,Country B,-0.32578634562273184,-0.4067986738527798
6,8,2,5,7,35,14.739582190279116,5.7418209172736585,Country B,0.7899303650465191,0.18545522931841468
8,9,3,9,9,41,2.2214444769620627,1.2943607931724532,Country B,-1.2964259205063229,-0.9264098017068867
4,7,2,4,3,36,2.6040700410317754,-1.4726802145488467,Country B,-1.2326549931613708,-1.6181700536372117
3,4,7,5,4,27,5.883223147713992,-5.430350194147431,Country B,-0.6861294753810013,-2.607587548536858
4,4,7,4,4,46,8.061278841815557,3.734526093906255,Country B,-0.3231201930307403,-0.31636847652343625
6,3,5,7,8,41,11.771494012777081,3.619891776761331,Country B,0.29524900212951366,-0.3450270558096673
6,4,6,8,5,34,1.8301691156269975,3.22011521355535,Country B,-1.3616384807288338,-0.4449711966111625
10,5,2,6,8,40,-2.2980475929429005,-3.967535820518755,Country B,-2.0496745988238168,-2.2418839551296887
3,7,1,5,5,53,10.812334996631673,4.009042914699298,Country B,0.13538916610527899,-0.2477392713251755
0,8,-0,6,-0,55,15.682038721757998,9.6637942601879665,Country B,0.9470064536263331,1.1659485650469916
5,2,4,4,5,41,11.986773277648737,2.1031730570561695,Country B,0.33112887960812276,-0.7242067357359576
-0,1,1,5,0,53,11.152848084840917,6.786600277600568,Country B,0.1921413474734862,0.446650069400142
10,7,8,8,10,32,2.427184105471744,-2.553959919656557,Country B,-1.262135982421376,-1.8884899799141392
2,6,1,3,9,44,10.832981018771761,6.297145311728706,Country B,0.1388301697952934,0.3242863279321766
2,2,8,0,2,43,7.998271911345377,3.2138292526074155,Country B,-0.33362134810910393,-0.4465426868481461
3,3,9,4,5,50,15.55449130443574,7.653715939791421,Country B,0.9257485507392897,0.6634289849478552
7,5,2,4,8,58,13.043485800972679,10.61501859818528,Country B,0.5072476334954464,1.40375464954632
0,2,8,6,3,50,20.037201172019515,12.214694618773937,Country B,1.672866862003252,1.8036736546934844
3,4,3,10,6,34,5.213052689752224,3.462035730210521,Country B,-0.7978245517079627,-0.3844910674473697
4,4,9,8,7,50,16.786476605477173,9.594932327806543,Country B,1.1310794342461956,1.1487330819516357
3,3,4,4,6,52,9.969467321899293,10.514051740717269,Country B,-0.005088779683451283,1.3785129351793173
7,10,10,6,9,34,2.6859669809687956,1.7688672707880557,Country B,-1.2190055031718674,-0.8077831823029861
3,4,10,5,2,35,10.035275145537792,1.0121235716826327,Country B,0.005879190922965238,-0.9969691070793418
7,6,4,4,6,35,11.343071635074649,4.807870074602445,Country B,0.2238452725124414,-0.04803248134938856
3,3,0,6,7,59,23.31845710537234,13.590368914199795,Country B,2.21974285089539,2.1475922285499487
2,3,6,7,3,52,13.009354442130567,5.71515541994228,Country B,0.5015590736884279,0.17878885498557004
7,5,7,7,8,50,12.725765017512437,8.414306758274389,Country B,0.454294169585406,0.8535766895685973
6,3,5,4,7,35,3.6925051888466323,-1.178687885019011,Country B,-1.051249135192228,-1.5446719712547528
3,0,7,4,5,38,4.132160237395404,-0.8613492982370152,Country B,-0.9779732937674328,-1.4653373245592538
4,5,4,1,6,46,9.654674500789525,5.638282441953567,Country B,-0.057554249868412455,0.15957061048839177
5,-0,2,4,4,45,7.989838179781909,8.529562979322336,Country B,-0.33502697003634857,0.8823907448305837
2,1,7,2,4,48,12.196441177249527,7.62350965096779,Country B,0.3660735295415878,0.6558774127419477
5,9,8,3,9,35,12.382580145703209,-0.7463092996431566,Country B,0.39709669095053485,-1.4365773249107892
6,10,6,4,6,44,2.1045390177172916,2.97987527700242,Country B,-1.3159101637137847,-0.505031180749395
6,2,7,3,4,49,13.230618620800936,3.968488299880231,Country B,0.538436436800156,-0.2578779250299422
8,4,9,8,5,45,8.675961956341565,10.642115927655382,Country B,-0.2206730072764059,1.4105289819138458
7,0,4,6,4,49,10.461858316140216,4.486313281564684,Country B,0.0769763860233694,-0.12842167960882916
9,3,5,6,8,39,6.095603884553074,2.96511553999934,Country B,-0.650732685907821,-0.508721115000165
4,7,4,5,5,37,15.345931801321287,5.38707020523889,Country B,0.8909886335535478,0.09676755130972263
0,8,-0,2,2,51,16.47045899567696,8.124115238526315,Country B,1.0784098326128269,0.7810288096315788
2,7,7,4,4,53,19.350708358177602,11.356881574954024,Country B,1.5584513930296005,1.5892203937385059
5,5,4,5,6,34,4.192934853575025,2.021278227166798,Country B,-0.9678441910708291,-0.7446804432083005
8,5,5,7,3,47,6.10798295796666,7.221586764710837,Country B,-0.6486695070055567,0.5553966911777093
2,2,5,4,7,50,17.24068964031879,7.330561824528069,Country B,1.2067816067197983,0.5826404561320173
6,2,3,5,7,40,1.7732853379462057,0.08516507885115754,Country B,-1.371119110342299,-1.2287087302872106
8,10,4,3,8,40,5.8188396944714516,2.9011368914437154,Country B,-0.6968600509214247,-0.5247157771390711
5,1,0,3,4,44,8.037101937611768,4.785341729822097,Country B,-0.32714967706470544,-0.05366456754447585
2,0,3,1,0,43,9.055012392193458,6.8869386785220605,Country B,-0.15749793463442366,0.471734669630515
3,5,10,2,0,33,2.051630427922735,-1.1377887775446007,Country B,-1.3247282620128775,-1.5344471943861502
1,2,2,-0,0,49,12.265764295507818,6.644470074682392,Country B,0.37762738258463635,0.41111751867059804
4,5,6,5,3,41,3.835985789006724,3.5575179857037016,Country B,-1.0273357018322127,-0.36062050357407466
5,8,7,9,7,32,7.184431924839166,-5.5296100124748495,Country B,-0.469261345860139,-2.6324025031187124
7,8,6,7,8,44,0.2226348785948069,-2.7136365895173853,Country B,-1.6295608535675323,-1.9284091473793463
6,0,3,1,0,46,17.1418866678341,6.26218216248295,Country B,1.1903144446390164,0.31554554062073753
8,6,4,5,5,39,7.453011349573702,5.244606762809158,Country B,-0.4244981084043831,0.06115169070228955
4,6,8,3,4,55,20.209555348412643,14.365449626932023,Country B,1.7015925580687739,2.3413624067330057
7,9,1,9,8,36,6.549092169878994,0.9947309502374733,Country B,-0.5751513050201675,-1.0013172624406317
8,2,6,5,4,45,11.785923411537839,6.9812509454274325,Country B,0.29765390192297303,0.4953127363568582
0,6,1,2,1,43,7.568626156428858,2.4916151159011033,Country B,-0.40522897392852364,-0.6270962210247242
2,6,4,6,4,43,6.15755469316302,3.6604390637642426,Country B,-0.6404075511394967,-0.33489023405893936
10,6,6,7,7,51,13.416826630463094,8.18798322802963,Country B,0.5694711050771823,0.7969958070074072
1,4,6,6,5,46,15.923439963562103,2.709296757737804,Country B,0.9872399939270171,-0.572675810565549
3,2,1,4,5,38,6.500535168011047,0.6032522907052309,Country B,-0.5832441386648255,-1.0991869273236923
6,7,1,3,6,40,2.951619399203608,-1.5265807827928555,Country B,-1.174730100132732,-1.6316451956982139
8,6,7,9,7,41,11.040587715178425,3.6523280125019233,Country B,0.17343128586307105,-0.3369179968745192
9,2,6,8,5,33,0.9836611455134125,-3.4884484487441103,Country B,-1.5027231424144314,-2.1221121121860276
10,9,10,7,6,37,2.456032551271571,0.5147258971552802,Country B,-1.2573279081214048,-1.12131852571118
1,2,6,6,3,40,10.46484337771926,8.484360300895947,Country B,0.07747389628654344,0.8710900752239865
5,4,1,0,5,43,15.616763330613935,7.945060819834665,Country B,0.936127221768989,0.7362652049586662
5,1,2,1,4,56,20.47734424177902,3.757946212177477,Country B,1.746224040296503,-0.3105134469556308
7,5,6,0,1,43,9.037947234065712,8.311670020632615,Country B,-0.16034212765571482,0.8279175051581538
7,4,6,7,6,41,6.48540029926361,7.337967926533845,Country B,-0.5857666167893983,0.5844919816334613
1,-0,1,4,2,47,10.059621733378847,7.568945232784853,Country B,0.00993695556314117,0.6422363081962132
8,5,5,10,10,27,-2.924174322827202,-3.6244648316917942,Country B,-2.1540290538045337,-2.1561162079229486
0,7,5,8,5,51,25.08187059697052,9.90369760145035,Country B,2.5136450994950867,1.2259244003625875
7,4,5,8,7,41,7.1129985857581435,5.434374900306375,Country B,-0.4811669023736428,0.10859372507659393
0,4,3,4,7,50,10.454181102912372,2.7734533303871105,Country B,0.07569685048539532,-0.5566366674032224
4,4,7,7,1,42,11.860638730276634,8.187094231302776,Country B,0.3101064550461055,0.7967735578256943
8,2,6,7,8,27,-1.7486681985029549,-3.9678482833468873,Country B,-1.9581113664171592,-2.241962070836722
6,9,7,6,8,45,17.167901042562164,7.0400377214158985,Country B,1.1946501737603605,0.5100094303539746
0,4,4,0,2,57,22.023579417305466,7.955175424646601,Country B,2.0039299028842446,0.7387938561616503
5,4,0,3,0,43,12.42519151721257,7.640921785820047,Country B,0.404198586202095,0.6602304464550117
4,8,8,1,4,45,12.26058241286494,6.960977576047191,Country B,0.37676373547749,0.49024439401179776
2,4,4,2,7,50,18.987720948263,11.661474079343396,Country B,1.4979534913771666,1.6653685198358488
5,4,6,7,4,55,13.147504306875977,6.582289046620787,Country B,0.524584051145996,0.3955722616551967
5,2,10,7,6,47,19.310037224195078,9.956160017647129,Country B,1.55167287069918,1.2390400044117824
5,-0,3,4,9,32,4.494822103947983,2.0724611960930943,Country B,-0.9175296493420029,-0.7318847009767264
6,8,10,9,10,40,4.6924036834169165,6.238230330438212,Country B,-0.8845993860971806,0.3095575826095529
5,1,4,6,3,33,4.460289225346891,6.491356954732064,Country B,-0.9232851291088515,0.37283923868301583
8,3,2,6,8,32,4.856746372260799,0.4367452154278624,Country B,-0.8572089379565334,-1.1408136961430344
10,8,4,3,9,38,-0.0838763570702099,1.6581672310824804,Country B,-1.6806460595117017,-0.8354581922293799
6,2,7,6,5,50,11.41674626517202,7.0281915688305165,Country B,0.23612437752866983,0.5070478922076291
7,7,7,7,5,48,21.74864005451704,10.180628265972125,Country B,1.9581066757528396,1.2951570664930312
2,4,10,0,3,49,12.406916013151902,5.8881430081642705,Country B,0.40115266885865036,0.22203575204106762
7,6,6,1,7,58,19.367192584623844,8.7031755543132,Country B,1.5611987641039742,0.9257938885782998
4,5,8,4,5,44,5.030070164172669,3.1510256584495764,Country B,-0.8283216393045553,-0.46224358538760596
3,7,5,3,1,32,4.261577474937631,0.8400958655181379,Country B,-0.9564037541770615,-1.0399760336204655
4,3,4,4,5,57,19.491635342305354,10.933868965533044,Country B,1.581939223717559,1.483467241383261
5,5,8,5,6,43,6.950157185799787,6.320386181144891,Country B,-0.5083071357000355,0.3300965452862228
2,6,1,7,5,47,12.855852115015919,4.637067024170839,Country B,0.47597535250265327,-0.09073324395729028
7,8,4,6,5,43,11.30147136923542,7.5162878192867595,Country B,0.21691189487256993,0.62907195482169
7,2,4,6,9,42,9.012051130183272,1.170588244470463,Country B,-0.1646581449694548,-0.9573529388823843
9,5,4,8,5,40,9.915663909219875,6.612076440250655,Country B,-0.014056015130020777,0.4030191100626636
6,6,9,4,6,33,10.807405074816211,5.81177172269444,Country B,0.1345675124693686,0.20294293067360988
10,6,10,10,10,45,6.9975137912839935,2.0069949952942614,Country B,-0.5004143681193344,-0.7482512511764347
9,10,7,8,6,36,1.938627238876272,2.204417112529557,Country B,-1.3435621268539546,-0.6988957218676107
2,6,0,4,5,50,20.683038957108625,8.024426294177918,Country B,1.7805064928514374,0.7561065735444792
0,6,5,4,0,47,11.601710736407414,4.914994915406295,Country B,0.26695178940123576,-0.02125127114842637
7,6,5,8,6,37,12.152237441010989,5.686001675732891,Country B,0.35870624016849806,0.17150041893322265
7,10,10,7,10,34,4.939427858748925,6.799231474406222,Country B,-0.8434286902085125,0.4498078686015553
1,4,5,4,4,48,19.09854003591538,9.609267640196919,Country B,1.5164233393192301,1.1523169100492296
0,5,4,5,3,50,23.639536646076177,13.423134561059362,Country B,2.2732561076793627,2.1057836402648404
1,4,2,3,3,38,5.377401586427315,-0.1274508303403996,Country B,-0.7704330689287809,-1.2818627075851
1,4,6,3,0,51,9.386281970122907,4.601224755187632,Country B,-0.10228633831284878,-0.09969381120309218
4,6,6,8,5,37,13.89293669543289,5.856390566519968,Country B,0.6488227825721485,0.2140976416299919
9,6,6,8,5,33,3.251056308369847,6.188579561705366,Country B,-1.1248239486050255,0.2971448904263415
4,2,6,4,-0,52,13.949976824569728,8.18861874970828,Country B,0.6583294707616212,0.7971546874270696
5,3,9,-0,2,34,3.795221476948152,1.6303812061369003,Country B,-1.0341297538419747,-0.8424046984657749
3,5,4,6,6,41,10.41835742096025,5.994252027881908,Country B,0.06972623682670824,0.2485630069704769
2,7,0,7,6,41,19.016363867599168,8.631351803302973,Country B,1.5027273112665276,0.9078379508257435
3,2,3,6,4,50,14.046611689052634,3.2793253244669653,Country B,0.6744352815087724,-0.4301686688832587
5,2,6,1,3,30,6.105368890804772,1.719362734410828,Country B,-0.6491051848658714,-0.820159316397293
10,5,3,10,10,42,8.780912214785658,6.295973039727218,Country B,-0.20318129753572345,0.3239932599318045
5,4,3,0,0,58,23.130497162683085,15.178969718225085,Country B,2.1884161937805144,2.5447424295562713
-0,4,2,3,1,44,11.254628168546361,3.284895674067705,Country B,0.2091046947577268,-0.4287760814830738
3,4,5,4,9,48,13.303575476054478,6.031024470083106,Country B,0.5505959126757463,0.2577561175207765
2,3,4,0,-0,41,9.116000424273352,3.2513857192407336,Country B,-0.14733326262110785,-0.4371535701898166
2,7,7,4,7,46,12.835441882824894,8.024487823751574,Country B,0.47257364713748223,0.7561219559378938
6,7,5,9,8,34,1.4067010685202295,-1.3126623629039198,Country B,-1.4322164885799618,-1.57816559072598
3,1,5,0,7,51,13.556484337537457,3.206774614098064,Country B,0.5927473895895761,-0.448306346475484
9,6,10,7,8,31,-0.11347330097644104,1.8110098453261818,Country B,-1.6855788834960734,-0.7972475386684545
10,9,8,3,7,34,-2.48150628749989,-4.698867731981332,Country B,-2.0802510479166485,-2.424716932995333
6,1,3,5,5,46,1.4975988092047992,2.388801279165792,Country B,-1.4170668651325333,-0.652799680208552
0,1,10,-0,0,55,18.791357491232375,9.25763954048621,Country B,1.4652262485387293,1.0644098851215527
1,6,1,7,2,54,17.765049124559724,9.03235611831386,Country B,1.2941748540932876,1.008089029578465
4,3,10,7,6,27,-0.3742318191016878,-4.0287740172959285,Country B,-1.729038636516948,-2.257193504323982
2,3,1,3,1,37,7.4811031471256015,3.3238051475491748,Country B,-0.419816142145733,-0.41904871311270625
3,6,6,5,7,39,4.032384409043796,-1.3360628186735122,Country B,-0.9946025984927007,-1.584015704668378
2,6,1,8,9,41,5.077372879017959,1.0308029244438845,Country B,-0.8204378534970068,-0.9922992688890289
4,1,2,5,5,54,9.271721792992112,6.807943404409802,Country B,-0.12137970116798136,0.4519858511024506
8,7,5,4,4,30,5.644659134142799,1.940360877847421,Country B,-0.7258901443095335,-0.7649097805381447
8,3,10,5,7,45,10.537698931059483,5.15749049570449,Country B,0.0896164885099137,0.03937262392612259
0,1,0,5,2,56,25.875198528100874,10.281626908705334,Country B,2.6458664213501457,1.3204067271763333
9,5,10,6,8,42,4.195173252749008,5.936022582326372,Country B,-0.967471124541832,0.23400564558159304
5,4,2,4,2,48,13.10171617130544,9.245030446048544,Country B,0.5169526952175733,1.061257611512136
6,8,5,3,6,52,15.233038472372506,7.9659928117830745,Country B,0.8721730787287509,0.7414982029457687
4,0,7,0,1,51,20.20573110391116,8.212330071882814,Country B,1.7009551839851933,0.8030825179707035
6,1,6,10,7,38,7.110857913905615,3.911589856283256,Country B,-0.4815236810157308,-0.27210253592918604
4,4,2,10,6,38,5.32101314851153,1.3544541992156547,Country B,-0.779831141914745,-0.9113864501960863
2,10,3,7,7,40,3.5549548616358653,-0.7714526336380105,Country B,-1.0741741897273558,-1.4428631584095026
7,9,1,10,10,38,5.985893879046717,-1.17200447121202,Country B,-0.6690176868255472,-1.543001117803005
7,1,5,7,7,34,14.99046247035678,3.916627300106245,Country B,0.8317437450594634,-0.2708431749734388
6,2,6,8,9,40,7.411121630609691,1.4727240072498908,Country B,-0.4314797282317181,-0.8818189981875273
7,7,10,9,9,57,18.55198076403554,14.21178223045086,Country B,1.4253301273392565,2.302945557612715
0,4,0,2,3,53,18.225832658261233,8.782243507681628,Country B,1.3709721097102057,0.9455608769204067
0,7,3,-0,2,44,13.797434513534515,10.464008865578737,Country B,0.6329057522557526,1.3660022163946846
1,1,4,6,7,42,9.73967043132209,5.019893037009194,Country B,-0.0433882614463183,0.0049732592522983565
8,10,6,6,9,26,2.0208150109083025,0.35477152850648874,Country B,-1.3298641648486162,-1.1613071178733778
5,7,4,10,10,37,5.914591728351701,-1.8552480658408559,Country B,-0.6809013786080498,-1.713812016460214
5,5,8,3,4,41,4.783828461484279,1.045976231061566,Country B,-0.8693619230859535,-0.9885059422346085
0,3,1,2,3,58,24.931994893844593,13.017860476554683,Country B,2.4886658156407653,2.0044651191386706
4,7,6,4,2,43,4.187938429568897,2.032470832998312,Country B,-0.9686769284051839,-0.741882291750422
3,3,7,5,3,39,10.744651916760663,5.049519670501473,Country B,0.12410865279344392,0.012379917625368234
6,3,10,9,7,43,5.019952366821552,3.2314042615786667,Country B,-0.8300079388630747,-0.44214893460533333
5,1,3,1,5,50,10.623788352629484,10.05063763092765,Country B,0.10396472543824731,1.2626594077319124
6,5,4,6,5,35,8.728124454786286,11.306440517610733,Country B,-0.21197925753561891,1.5766101294026833
-0,5,1,10,7,38,8.30439282380841,1.1033301395052,Country B,-0.2826011960319317,-0.9741674651237
10,4,10,6,4,44,8.06935920622873,8.189150310987014,Country B,-0.32177346562854503,0.7972875777467534
4,3,10,7,9,44,12.33562288492304,5.7123228727939,Country B,0.3892704808205069,0.17808071819847504
3,5,4,6,8,48,17.52169450320497,12.688774706370285,Country B,1.2536157505341616,1.9221936765925713
5,2,6,5,4,47,11.043545926877675,2.421844340168788,Country B,0.1739243211462793,-0.644538914957803
4,4,7,3,7,55,22.615941507163242,9.222917227471921,Country B,2.1026569178605405,1.05572930686798
4,9,8,7,7,36,7.2918094703691,-1.7161362085932854,Country B,-0.4513650882718167,-1.6790340521483214
8,1,6,4,10,35,0.7480877165671025,0.9417491458913307,Country B,-1.5419853805721495,-1.0145627135271673
1,0,3,1,1,54,21.689977575119237,10.237562589257614,Country B,1.948329595853206,1.3093906473144035
9,7,8,7,8,39,1.2075205153631092,5.197632569983848,Country B,-1.4654132474394819,0.04940814249596212
7,-0,8,5,3,49,12.51747460263567,15.543565220613543,Country B,0.4195791004392782,2.6358913051533857
8,1,10,3,5,38,5.759064634943895,4.401993909834484,Country B,-0.7068225608426841,-0.14950152254137897
1,6,8,3,5,42,10.800959068416208,0.34023659300783926,Country B,0.133493178069368,-1.1649408517480402
2,3,3,4,6,37,6.210358000557261,1.5373251771767498,Country B,-0.6316069999071231,-0.8656687057058126
5,7,3,3,4,29,1.1439059651818635,-3.823871611734818,Country B,-1.4760156724696893,-2.2059679029337045
3,2,6,3,0,51,22.233993827109366,10.630987090711834,Country B,2.0389989711848946,1.4077467726779582
4,2,3,7,8,42,11.269333619189988,2.9580071441838856,Country B,0.21155560319833133,-0.5104982139540286
5,7,10,8,8,48,10.504335688214733,8.541799044707641,Country B,0.08405594803578881,0.8854497611769105
2,6,2,4,5,40,8.568583554114564,3.3801566535515004,Country B,-0.23856940764757245,-0.4049608366121249
7,10,10,7,9,49,10.361334575149654,8.630323451969332,Country B,0.060222429191608806,0.9075808629923332
7,5,4,5,2,39,9.212745348620535,9.53070564891407,Country B,-0.1312091085632441,1.1326764122285176
7,6,7,9,8,34,-0.5802353975546914,-0.7567843130169836,Country B,-1.7633725662591153,-1.439196078254246
3,0,1,2,1,49,1.854270317889526,0.9795777598320798,Country B,-1.357621613685079,-1.00510556004198
5,1,2,1,6,40,14.591673962984915,8.949452431490238,Country B,0.7652789938308191,0.9873631078725595
6,1,9,1,0,40,10.635315433325625,2.4019864567492024,Country B,0.10588590555427074,-0.6495033858126994
4,1,10,3,2,47,11.863163132475297,4.164756922596858,Country B,0.3105271887458829,-0.20881076935078557
1,2,5,9,2,46,11.006716382557956,8.679404074087298,Country B,0.1677860637596592,0.9198510185218243
