stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,gcse_min,parent_gender
8,7,8,8,4,36,12.634820443931925,6.204464746605405,1,Woman
1,1,3,2,2,54,14.0705802755069,7.092398406248364,0,Man
5,6,4,4,7,46,13.712902764257889,4.934240197125774,1,Woman
5,3,10,1,2,46,13.56673687604047,9.712279915943565,1,Man
10,6,5,7,10,48,16.05590226174872,9.525335452769799,1,Woman
4,2,8,3,0,51,16.618137783300913,6.83655908194803,0,Other
6,3,3,7,6,37,8.85170070148324,4.465630289675548,1,Woman
4,8,6,1,6,43,14.59857655478361,8.141041537890121,1,Man
10,10,10,10,10,28,1.1262179791086417,3.7621944476460607,0,Woman
6,7,8,5,7,44,13.162680454669221,2.493699315950705,0,Man
8,5,6,10,6,52,20.253579986333115,15.149109406552482,1,Woman
5,5,2,3,3,49,19.390692017249513,6.906456447086932,1,Woman
5,2,2,3,5,38,9.590293781615301,2.1713410147314036,1,Man
1,3,3,1,0,50,18.26644985041257,8.129293067901664,1,Woman
2,6,6,5,3,50,19.511764998244665,7.677272543368893,1,Woman
6,9,9,9,7,43,9.856868391993743,5.03526103200536,0,Other
5,10,7,5,6,41,19.106414174810947,8.30097385347647,0,Man
7,10,5,5,7,53,18.00712675326346,9.918018264616487,1,Woman
2,6,3,5,5,49,14.34140412093651,8.854235151127124,1,Woman
8,8,8,9,6,41,17.149506597532827,7.33340127556321,0,Man
5,8,9,7,5,53,15.045074591649676,11.007551242876296,1,Woman
9,10,4,5,10,36,3.5991579012942747,-1.218293216911917,1,Other
1,2,5,3,3,47,9.152416283458624,8.379075870450587,1,Woman
8,7,10,10,8,42,10.002632902411452,6.4455903265457755,1,Woman
5,5,7,6,6,41,8.421818167850992,3.3744622048743285,1,Woman
10,6,9,8,7,37,10.647826668376755,4.521166673783914,1,Man
6,6,10,6,4,36,1.5360796068976832,0.6551466882247103,0,Woman
10,8,6,9,8,33,3.3312648815671366,3.4534075964061595,1,Man
7,0,10,8,8,40,12.444349306281312,8.34957234129701,1,Woman
8,7,6,8,7,32,16.35610423410961,9.658368260076537,0,Man
7,8,2,6,8,41,13.042984205110281,6.259231120974237,0,Woman
2,3,4,4,4,48,16.24850814213284,10.676680437437406,1,Man
7,9,3,10,8,45,8.501882504779532,5.350939940513751,0,Woman
0,3,2,2,0,47,19.442011859659253,6.268620755744335,1,Woman
9,9,9,8,7,36,7.849338148518328,4.1040738976918725,0,Woman
10,7,8,8,10,37,15.100880389764114,8.004292232756448,1,Man
10,10,10,10,10,36,1.2428359019697748,4.9708755963613385,1,Man
9,9,10,6,9,46,14.595868719529875,5.982618809089985,0,Other
4,5,2,2,4,55,17.16854683823291,8.523365173621485,1,Woman
8,5,7,7,8,38,16.392976795711025,4.334285154439517,1,Woman
5,2,3,4,3,40,20.408782774296732,7.485352806423743,1,Woman
2,8,4,6,6,48,15.239807980201324,8.585205085575899,1,Woman
2,7,5,5,4,31,21.6848723246095,5.265301281621018,1,Other
7,9,6,7,7,51,11.563574613350797,8.024454934972734,1,Woman
7,4,3,8,10,40,14.421274995991705,6.238428954591262,0,Man
7,4,6,9,6,43,18.953466928087117,8.579012773378608,1,Woman
6,4,5,4,4,44,16.554908230249573,8.148815592751081,1,Woman
3,5,6,3,4,49,14.649543721952861,5.583312475217895,0,Other
3,4,4,3,2,51,19.17036329343496,10.501762563744785,0,Man
4,6,7,6,6,51,24.06464805492181,13.91714723195012,0,Man
3,5,2,3,4,50,12.11437878187053,7.478414940329968,1,Woman
0,1,1,2,1,58,27.118951633065624,8.64211492889676,1,Woman
4,4,3,4,4,59,33.37453221821481,14.305941219647993,1,Woman
5,4,3,6,3,35,14.246695548107775,4.656279772470967,0,Woman
6,1,0,2,1,54,16.010055692431475,7.098934808897193,0,Other
4,3,5,2,5,39,20.225512650214093,8.461007818345516,0,Woman
5,5,2,1,3,42,12.552853055521021,3.512534753478625,1,Woman
2,2,5,0,-0,55,23.215637356993597,8.68448824324835,1,Woman
7,7,6,6,6,44,16.516984670500875,9.084170037099543,0,Man
7,7,4,8,6,34,8.801603464414686,3.995661682456749,0,Woman
6,8,3,5,7,52,12.729446177496559,6.343830736551426,0,Man
3,5,1,4,4,48,18.330712323258133,6.899314368364439,1,Woman
2,4,1,3,2,49,20.837629771870734,9.298882880264784,1,Woman
7,5,9,6,5,46,20.051162519008088,10.972352008289032,1,Man
1,1,4,1,1,55,22.649137923900454,9.002964323489973,1,Woman
9,6,8,9,10,34,7.827014498401032,5.017797277194563,0,Man
5,3,5,5,3,51,21.10553530051601,11.530566568279424,0,Man
6,4,2,4,5,55,23.416221088444267,12.863058000761235,0,Other
5,6,2,4,4,46,8.99100570404403,2.2967378272140264,0,Woman
3,7,2,6,3,46,19.716694570093882,10.930530223775936,0,Man
2,1,2,2,3,41,12.480250053906353,2.254923238508451,1,Woman
8,7,6,10,8,38,4.844456177793406,6.275318991830469,1,Woman
6,5,6,5,5,55,16.957754302729434,9.668488533182018,1,Woman
4,5,2,2,6,51,20.41141324290032,10.350432406196532,1,Man
8,6,10,5,6,41,15.798065673133438,8.25877333401705,0,Man
2,1,7,2,3,59,19.678493540323494,6.47068484897083,1,Woman
1,0,0,0,0,41,18.20595493576727,9.731054138158525,1,Woman
6,6,10,10,9,42,9.663212656768671,2.7866339956468424,1,Other
4,3,3,6,3,44,14.952279002002488,6.513666728854892,0,Man
1,4,6,6,6,59,18.905727644641797,11.000985322195278,1,Woman
1,2,2,3,4,58,26.888379189574863,12.05785791631471,1,Man
6,8,9,4,5,35,21.342281768008586,9.468728622375615,1,Woman
2,1,7,2,-0,47,20.46418944578322,6.332714338320292,0,Other
5,6,4,4,6,34,10.616708677584372,4.9880882428635855,0,Woman
3,3,-0,4,4,55,19.635582696372914,11.96425707280427,1,Woman
7,7,9,10,7,33,10.83413370881011,4.637894905620068,0,Woman
6,5,7,6,6,57,13.361005355542712,7.805207942025953,1,Woman
5,5,5,5,7,42,15.170770303967073,5.902542042381602,1,Woman
8,5,9,9,10,41,16.21891222247362,7.940699960307626,1,Woman
6,6,5,3,7,43,13.17709657845492,6.927705051883447,1,Woman
6,2,4,5,6,49,16.242071318989407,4.637995421013806,0,Man
1,0,4,1,3,59,23.133420471901246,11.024723898908354,1,Woman
6,7,8,3,7,40,12.733616377921301,5.825659851859929,0,Man
7,9,7,5,6,34,8.544130668503229,4.908998762113166,1,Woman
10,9,10,10,10,45,5.5062874010709795,4.706565400989204,1,Woman
8,6,9,8,6,37,6.4777320322953535,5.787676638894494,0,Woman
7,3,5,8,7,35,5.649424467135331,4.8300125678674934,0,Woman
2,0,2,2,2,58,23.813960035335956,10.255066191149396,1,Woman
2,3,3,2,2,49,12.484786323193095,7.344113431831735,1,Man
4,6,1,2,2,38,19.30655309939719,8.121177912356261,1,Woman
7,10,9,8,9,33,10.284345834599407,2.5473065039662695,0,Woman
7,8,6,7,9,43,10.829449846649377,8.635496950649214,1,Woman
8,7,6,9,7,39,5.747304985846187,3.4117479189943545,1,Man
0,-0,1,1,3,54,19.820086515280767,8.090392310560215,0,Man
7,4,4,6,7,35,7.9914400433877875,4.213748370741746,0,Woman
5,7,4,2,4,54,22.666854572116932,12.831578759645526,1,Woman
7,4,3,6,7,37,8.611515196275306,5.097451399674682,1,Man
3,3,3,4,4,45,15.758571989767313,8.683273845816238,0,Man
5,6,10,5,3,43,12.9178234052583,8.587754666335835,1,Woman
6,4,4,3,2,45,13.677750118193906,7.344243246524481,0,Man
5,6,7,6,5,36,12.027711556365492,3.7500696600758685,1,Man
6,7,7,7,6,39,10.087687349283383,4.321393050789924,0,Man
9,9,8,9,8,41,15.043398402743781,9.123940073045246,1,Man
6,0,3,4,3,32,15.543514714975776,5.228214450288808,0,Woman
4,5,3,4,3,34,16.51138950397569,5.447159491762797,1,Woman
1,3,5,2,2,44,20.557687062299806,5.845288861049531,1,Woman
2,5,-0,4,3,48,23.08561024894545,10.890731775930197,0,Man
7,5,6,7,6,36,4.14495883162528,4.246770375875228,0,Woman
5,7,4,5,4,32,5.516859306590641,2.0172699996718553,0,Woman
4,5,4,5,5,35,10.3833102307239,3.6734818344603255,0,Woman
10,9,9,10,10,30,7.419900427684776,3.4462663810116947,1,Man
2,3,5,5,5,35,14.18099149671805,4.189263400314316,0,Other
10,10,8,10,10,33,-1.1966907303456793,2.7168087461413952,0,Woman
7,8,3,6,8,42,14.573437702698186,6.306751940499187,0,Man
5,5,5,7,4,39,15.149251133218293,8.657823409319573,0,Man
5,3,5,7,5,28,9.99616572969369,2.7470830250645673,0,Woman
2,3,4,1,0,50,23.923219385670738,9.895192845061041,1,Woman
6,4,7,7,6,35,1.4686005607369683,0.2676012892033448,0,Woman
10,9,6,8,10,31,4.377971177444376,0.12345950658546112,0,Woman
6,4,3,5,7,39,21.16954893003238,13.115428039385895,1,Woman
7,8,6,5,6,33,8.325612882025034,3.695263635171242,1,Other
10,10,10,10,10,38,5.838678179197009,4.01892434953485,0,Man
1,0,-0,4,2,53,26.30038375135327,12.263091753103861,0,Man
5,3,4,7,5,39,17.163649202774877,5.570276999191603,1,Woman
4,6,6,6,4,45,17.920893448486737,7.243789870155417,1,Woman
5,4,5,6,5,41,12.566908241690815,2.2749680810796606,0,Man
5,6,5,5,7,53,17.254749331366536,11.481332995502553,1,Woman
8,9,10,10,7,40,8.773602075356713,6.529224836324305,1,Woman
3,0,3,1,1,40,13.843306302146535,8.001092474535238,1,Woman
3,5,4,3,3,46,18.968539003587868,6.2218416470193,0,Man
4,5,7,2,6,39,9.977004980487736,1.1367230594439608,1,Man
4,4,0,4,1,46,20.799632204873085,8.463764006219591,1,Woman
4,8,7,4,6,45,20.313838677114486,10.648936467364107,1,Man
5,5,5,4,8,44,12.06014245753965,3.109796044392944,0,Man
8,8,8,10,9,33,15.819904053302636,3.7592039189365636,0,Woman
2,1,7,3,2,48,18.12018572817597,4.149818517535298,1,Woman
0,0,0,0,1,53,23.22081618051771,11.40686957500973,0,Man
1,3,7,3,3,49,29.525434545789206,15.200843129932482,1,Woman
10,9,10,10,10,46,7.965847470408304,6.103989825400937,0,Man
10,10,9,10,10,38,8.281202973991435,6.4326193121560635,0,Man
10,10,7,7,10,21,2.1294387520372737,5.669666328246667,0,Woman
1,1,4,3,2,59,18.870961492080585,9.472859161167076,1,Woman
3,5,4,5,3,52,27.538555071281255,12.310873573542906,1,Man
4,7,9,4,7,41,15.983122914918727,9.23969932025123,1,Woman
3,3,3,0,2,52,16.356461279050286,6.227203645296888,1,Woman
4,2,7,1,2,43,13.852010027212133,3.7244694820562803,0,Woman
8,9,8,7,7,43,13.740845790083538,5.12517483473682,1,Woman
7,7,6,8,9,41,9.25620427770972,4.915281530331864,1,Woman
8,8,10,9,10,26,2.8625130351705117,-0.597872587429463,1,Man
7,7,4,8,7,42,15.488618169940631,9.12612591196648,1,Woman
8,8,6,7,6,49,18.68580408498597,10.917175137935399,1,Woman
5,1,4,4,5,42,13.064675380925745,4.750380782198488,0,Woman
9,6,6,7,5,52,17.052842463356576,12.076494612039124,1,Woman
4,6,7,5,7,51,21.640764466954387,7.734547245234976,1,Man
10,7,10,10,8,37,0.09403194112763202,1.2790241066020025,1,Man
10,10,9,9,7,40,11.687401110854593,4.319393949831664,0,Man
4,5,1,4,4,54,14.656226881153712,10.474437918362757,1,Woman
7,9,9,9,6,50,15.437839775442585,7.550679751205098,1,Woman
9,10,7,10,9,35,11.976968613419974,5.065711198212154,1,Man
8,9,10,6,8,42,9.472644909907796,4.362619246874615,1,Woman
2,3,4,4,5,46,16.424272374501417,5.304309162091284,1,Woman
2,4,5,4,3,51,21.25702295241361,11.513012260305727,1,Woman
5,5,4,5,6,54,26.522430659139225,13.286895500826905,1,Woman
7,8,8,9,6,46,16.958567736255848,7.359353187030806,0,Man
2,3,4,4,2,39,20.7908824732262,9.140605097212424,0,Other
2,3,2,5,2,48,23.70861984460145,9.407244521938248,1,Woman
5,4,6,6,4,41,8.955981048493804,5.0920471585957285,0,Man
5,5,8,4,6,39,19.781381829574237,9.167436457120528,1,Woman
3,5,3,5,6,38,12.120201830345948,7.497523321374307,1,Woman
8,9,1,9,9,33,20.29490730898982,10.59446700149153,1,Woman
2,0,2,3,2,44,15.954769335808965,1.3223648170181992,1,Woman
6,2,6,2,4,37,12.260385873685888,8.043344941582847,0,Man
9,6,5,9,9,42,16.424229846757118,9.748601750059423,1,Woman
9,6,6,3,4,36,14.542153055172157,6.692856359379368,0,Man
2,3,2,3,1,53,20.679350077849186,9.06102875710846,1,Man
0,0,1,0,1,56,26.63832297316611,11.10808900247266,1,Woman
1,2,2,0,1,55,26.845124716853164,11.444955979578483,1,Woman
4,5,7,2,4,59,23.07676190847196,11.117423308969101,1,Woman
4,6,4,6,5,51,16.487544041996586,8.480530490927267,1,Woman
10,7,10,6,10,35,10.570308593900943,2.11614225562868,1,Man
5,4,8,5,5,46,16.236462806642812,8.115268392585007,0,Man
7,6,7,2,3,43,17.83646722263299,4.477210579854697,1,Woman
3,-0,2,2,2,50,19.657200381744182,7.998780254684148,0,Other
5,3,10,3,4,47,13.03931849026275,3.339728523714891,1,Woman
10,9,7,10,8,40,9.003448199365362,5.786645364906169,1,Man
4,1,8,4,3,41,14.977527024090884,9.244115297056556,0,Man
5,6,3,7,6,36,13.331426672883106,3.8817502233461623,1,Man
10,10,10,10,10,37,0.2822496652135662,0.6773867288952431,0,Man
6,8,4,10,10,48,12.595940515894949,9.423403003078016,1,Man
6,4,4,7,8,30,12.773230973825015,1.6300690011997636,1,Man
9,6,6,4,4,54,19.31928358465281,12.908614426239026,1,Man
3,1,6,3,3,43,20.904202912326337,6.625619378303876,0,Man
2,2,2,5,4,49,20.55557778673697,10.51496015871476,1,Man
0,0,4,1,2,47,19.929233661615907,8.37905082536831,1,Woman
5,6,2,7,6,42,12.640891649096922,6.462900652457939,1,Woman
9,10,7,9,10,36,8.98418756686236,4.649791444584335,0,Man
9,6,9,7,10,33,13.13368391014265,7.76365571855999,1,Man
3,1,4,6,5,40,11.495370609320467,4.21953423107038,0,Man
4,4,3,8,5,47,21.524339144015592,9.283901166842709,1,Woman
5,9,4,6,7,45,13.304902843638938,6.2599601647888745,1,Woman
6,7,2,7,9,42,15.745297315030285,10.72264982647822,1,Woman
8,3,6,6,6,40,14.999642317167039,6.034237557320376,1,Woman
5,2,6,6,5,35,10.917620219199835,4.382890288303846,0,Man
0,2,5,3,2,43,16.339936715638977,3.073339794425899,1,Woman
5,4,3,3,3,43,13.03702447715451,3.027366281145359,0,Other
0,5,1,-0,2,56,16.817481893761233,9.698400081067346,1,Man
3,2,4,5,6,48,22.73953373812744,14.910128940631093,1,Man
6,7,6,3,5,42,12.354351805174845,7.495738189205766,1,Woman
3,5,3,6,6,49,20.991203603636876,6.695116087600714,1,Woman
3,3,6,2,2,46,7.795615484769012,2.475545127670861,0,Man
5,5,3,5,6,43,6.894231925730981,4.170077267664396,0,Woman
2,5,4,3,2,45,15.712060580247718,5.686357500006204,0,Man
10,10,10,10,10,33,0.3936977165465443,2.684206891829021,1,Other
3,4,7,7,6,40,10.175948558515945,5.906473521584329,0,Man
3,0,2,1,3,49,19.408194371072486,11.456155087903477,1,Woman
4,4,3,4,4,32,9.123794139786225,5.537361436395295,1,Woman
3,6,2,10,7,49,15.85276378415548,5.274130809899989,1,Woman
10,7,10,8,7,38,9.032858195461122,4.347587461673002,0,Woman
6,5,10,7,8,47,15.588126017504038,6.951051757754331,1,Woman
2,2,3,3,4,47,21.67705506892524,10.361144154289777,1,Woman
3,1,4,3,2,48,19.70200163935968,5.775940946815068,1,Woman
4,4,6,3,6,41,10.384707465849207,6.193598600579777,1,Woman
3,5,6,3,3,52,20.527503808467987,8.735982799061906,0,Other
5,1,5,3,8,50,18.364424952863857,10.431036972099182,1,Man
1,0,2,1,1,44,17.33352846773059,10.181818942431837,1,Woman
4,6,6,6,6,39,14.228250838063268,9.559906600363007,1,Woman
4,0,6,4,3,48,19.775199579359096,10.84693105086254,1,Woman
8,5,10,7,9,35,9.70436515053258,4.7187730089782915,0,Woman
2,5,7,3,5,43,20.725652695991133,6.734140746872579,1,Woman
0,0,-0,0,0,49,21.661933414647226,8.344254266085203,1,Woman
6,8,4,5,5,42,8.92784649835529,5.573779834412136,0,Man
7,5,7,7,5,43,18.480222621101166,8.938740961114105,1,Woman
7,3,4,6,6,41,10.418371530369907,7.087227473732199,1,Man
5,6,10,7,7,52,18.599552790372044,10.371302619532582,1,Man
7,8,5,7,8,36,18.517166383385256,8.398470603115095,0,Man
4,6,10,4,5,56,20.46772800162125,7.790582226921038,1,Woman
8,8,6,9,7,44,24.103516735251745,14.131519213742001,1,Woman
9,7,8,9,7,41,11.077884849335547,5.001367620402402,1,Woman
0,0,0,-0,0,54,25.23391528348474,7.908148700427499,1,Woman
5,2,3,2,5,51,9.72843065131221,6.5903429954436605,1,Woman
5,1,8,2,0,48,16.614955131231056,4.86533519772988,1,Man
3,2,8,4,4,30,12.759214568466756,5.979721459664924,0,Woman
2,0,4,5,0,44,18.60324079544498,6.399237675099081,1,Woman
7,6,7,8,8,45,24.527301717862628,10.954072729614694,1,Man
8,8,4,7,6,40,12.825667779012612,4.176191041888385,0,Man
3,2,5,0,2,44,12.14715428225026,7.556604432118829,0,Man
2,6,5,6,7,47,18.62567256632902,9.823166748180423,1,Man
3,2,4,1,2,51,16.461029521180997,7.930954858842071,1,Woman
6,4,7,5,6,38,15.721105754240476,2.66221263838833,1,Woman
6,7,5,8,8,41,17.567772372402054,7.092939447324765,0,Other
1,2,0,1,2,39,14.696031765169256,4.340749710805733,0,Man
1,3,3,3,1,44,15.403116483039616,5.954398187999413,1,Woman
4,7,5,6,8,41,17.507504346842275,7.854199485001335,0,Man
3,5,3,6,5,55,20.33557511574493,11.252345891773086,1,Woman
8,10,7,6,8,38,7.960657156689918,7.730361162822961,1,Woman
4,4,5,6,5,50,18.78419945389857,9.802518509206699,1,Woman
8,7,7,8,7,36,10.067003005702118,3.9980208508388255,1,Man
1,4,3,4,4,51,20.323610740059145,9.431332474359731,0,Other
4,7,7,6,5,46,14.00041487197901,8.632321723137693,1,Man
5,2,2,0,1,44,13.642540400459824,4.996940047364895,1,Woman
2,5,1,1,4,58,17.732156585977133,10.197195358108239,1,Man
5,4,2,4,2,48,13.03480250845569,4.1804218437672365,1,Woman
6,10,6,6,10,36,11.098086315988242,7.208104305903359,1,Woman
4,1,3,0,2,46,18.6009253271313,5.977005747637458,1,Woman
6,5,9,5,5,41,13.39678816804255,7.019983515611663,1,Woman
5,6,4,7,9,39,20.107341336713198,11.247266900491617,0,Man
7,6,9,7,8,37,17.26342726552751,8.320898707080005,0,Man
3,2,4,2,5,51,20.623912075639694,12.405334911122663,1,Woman
8,8,7,7,9,51,15.14938984119781,9.904507624299669,1,Woman
6,8,4,4,7,39,11.623772678383958,6.124290475095331,0,Man
1,4,3,1,2,39,11.051356272578074,3.459665151414897,1,Man
4,8,6,5,6,36,13.780027568267881,6.403922631529456,0,Woman
4,8,1,7,7,46,11.648318235758975,5.124438269748627,0,Man
4,6,0,6,4,49,21.676126204321818,9.314198818932304,1,Woman
9,10,10,9,8,36,4.216621317768405,3.506952676541449,0,Woman
5,4,5,10,7,45,7.4771418985732065,6.614404025075463,1,Woman
2,5,2,3,1,32,8.574531790801004,1.7417324839171089,1,Man
5,4,6,6,4,41,5.0769021046623095,4.735818436131473,1,Woman
4,5,4,2,4,54,31.407125613878954,16.939624874847304,0,Man
8,6,5,6,7,38,15.314745161984188,5.444121610366457,1,Man
-0,1,3,4,2,56,25.72204687789398,11.705827784368733,0,Other
-0,0,3,2,3,45,21.8806760536813,10.053672742168887,1,Woman
10,9,10,10,10,30,6.893625267895757,3.799965307735104,0,Woman
7,2,6,6,7,43,11.972326749897203,9.269372712319932,1,Woman
2,2,2,1,2,57,17.848399160704467,6.624795276726273,0,Other
4,4,2,2,5,41,17.840089555794492,4.917653413480213,1,Woman
8,4,6,5,7,44,14.074251122426066,7.44228784805356,1,Woman
6,6,1,5,7,44,16.994758621775713,5.955409864829838,1,Woman
8,9,4,8,6,42,13.53763545154592,6.202059927717439,0,Man
8,8,3,4,5,52,13.392098802169363,11.43723282732999,1,Woman
1,2,1,2,2,53,17.78669946779059,8.042804487683771,1,Woman
0,0,-0,-0,0,54,16.28592299005874,7.309514814122376,1,Woman
6,3,7,8,8,39,0.3892109075198764,0.5992919001635677,0,Man
3,6,1,4,4,47,11.134436895869325,4.909923062971337,0,Man
3,4,1,3,3,39,15.586699067097186,4.6133590584984185,1,Woman
7,6,6,9,10,39,15.840127546473767,6.869242823863441,0,Man
5,7,7,6,6,34,8.277574551288783,3.187939312722666,1,Woman
7,9,5,5,5,54,11.403398240471088,7.447334262587608,1,Woman
3,5,7,1,3,52,24.43429893896315,12.932296525899595,1,Woman
8,7,5,8,6,39,16.095639664385725,11.187654442411247,0,Man
8,10,8,6,7,36,5.755046305341615,4.023872776928122,1,Man
6,5,9,5,6,36,8.797777831855699,3.3195474915158116,0,Woman
6,8,5,7,7,51,10.451701711315895,6.168639327646065,1,Woman
2,1,3,0,0,51,20.683362145816478,6.446080815345184,1,Woman
5,5,4,8,4,47,15.538188725822067,7.360615805539344,1,Woman
8,9,6,7,6,35,12.388619129354442,8.737189690249108,0,Man
3,2,1,0,3,45,9.185342572707173,3.8167903345461465,1,Man
3,3,5,5,3,45,20.3257324462108,7.992925463022,0,Man
8,6,6,8,8,45,7.722722449140605,2.9947716216487077,0,Man
8,6,10,9,9,37,8.910673417704306,6.518086391000841,1,Woman
1,0,4,0,0,53,19.320777752773143,11.165512108218245,1,Woman
8,10,6,10,9,39,7.039907321669332,4.138829257734757,1,Man
4,7,1,4,2,51,10.852805265578336,5.347392758829164,1,Woman
1,4,3,4,3,50,21.846171780852913,7.918529169466064,0,Man
5,5,4,2,4,49,18.049702894875075,6.670949863629249,0,Man
3,5,5,4,1,48,15.153903998836267,6.263469643004249,1,Woman
2,1,0,7,5,51,18.99687271389193,8.549549801049508,1,Woman
8,9,2,9,7,33,4.178178794139253,2.013576079195566,1,Man
0,2,0,5,1,55,32.94408127237565,16.786035799454233,1,Woman
4,4,5,5,6,43,19.45866414887869,9.349563929033323,1,Man
1,0,1,0,1,52,20.271350353270236,7.240653547792533,1,Woman
2,2,1,2,2,54,26.365570407410775,14.455794473987641,0,Other
4,6,5,5,9,34,9.343512844852008,3.3737458431660734,0,Woman
0,2,0,0,-0,51,19.5663818180956,8.018957896344103,0,Man
4,0,6,5,3,47,19.60548724759722,9.084624332217368,0,Other
7,8,7,9,8,37,18.59590390478699,8.255885463195566,1,Woman
9,10,9,9,10,28,2.274765545694933,3.5926602966272587,0,Woman
4,2,2,4,5,52,16.66305152794006,5.993868516674173,1,Woman
6,9,6,4,5,41,10.330842271124691,4.969980621699191,1,Woman
7,9,8,4,9,49,14.756705363499933,5.918874034901142,1,Woman
2,1,3,3,3,43,13.830203560356509,3.932539572148197,1,Woman
1,1,2,2,0,59,21.72531658978343,8.824229225216348,1,Man
3,5,3,6,4,50,24.596814465381133,9.190985692331978,1,Woman
5,10,7,7,8,42,17.972633957786254,9.481751120895323,1,Woman
7,7,7,4,8,37,15.439841814711775,5.81948797307879,0,Woman
10,6,8,7,10,33,11.167989259583106,9.157281010294183,1,Woman
3,5,5,4,4,44,13.371174992156174,7.621566243187324,1,Woman
9,6,8,6,9,37,17.116829689509643,8.18901660265537,1,Woman
6,2,4,3,5,35,15.181628166660795,6.859800618585817,1,Woman
5,7,7,3,1,51,18.738377027041015,8.058740711680386,1,Woman
7,10,4,5,8,41,7.330043936755714,4.145586857349326,0,Woman
5,1,3,2,4,48,22.209854510521264,8.172209357681991,1,Woman
4,3,5,6,6,40,14.207481959671343,4.789114204376605,0,Woman
10,8,7,9,10,34,7.792436014359565,4.460971116814281,0,Woman
10,9,10,8,10,29,-4.791170084586678,-1.3097627786248331,0,Woman
8,5,4,9,8,31,15.495414467324801,9.163001028695245,1,Other
10,8,7,10,9,41,6.260486353135569,5.688107598223429,0,Man
0,0,4,0,0,56,21.636582564037706,8.339604449104726,1,Woman
3,2,10,3,0,51,25.00571245097676,11.260024574395784,1,Woman
10,8,9,10,10,36,7.526991875325772,7.688995942267624,1,Woman
0,4,2,3,4,42,18.83290269573288,6.75912547993426,1,Woman
2,1,4,1,0,53,23.597773948934112,7.67792855328347,1,Woman
1,3,0,2,0,58,20.19852870605166,12.251850819399833,1,Man
9,10,8,8,8,40,10.158690518899721,5.097993710738637,1,Woman
3,4,4,3,1,42,11.861506035983659,2.8925874475604925,0,Woman
3,2,4,3,2,42,13.209574799749335,4.639732148042375,1,Woman
10,6,9,9,7,24,13.646359409023635,5.170280016269867,0,Woman
9,10,8,10,8,36,7.676188096668369,1.316971850964503,0,Woman
6,8,3,9,8,44,11.961193193718296,5.036667762863084,1,Woman
2,6,3,4,7,39,8.544840111315096,5.929760719295069,0,Woman
7,9,7,9,8,43,9.955921598497564,5.68575692168659,1,Man
8,10,6,7,6,44,13.015484137478634,9.0198745390957,1,Woman
3,5,4,5,4,54,11.447901195337586,6.159096226004732,1,Woman
8,8,6,5,7,41,12.748994698650634,6.102986366767276,1,Woman
6,5,7,5,5,36,13.238862338036828,5.183520879820501,0,Man
5,6,5,7,2,54,26.41829743047454,9.635839086470025,1,Woman
6,4,5,5,3,49,16.354023421433908,8.560737871994851,1,Woman
5,3,5,6,4,47,16.934107077205347,7.430524949680251,1,Woman
8,4,5,7,6,44,23.230854410708183,13.13413446428246,1,Woman
6,5,6,8,6,43,17.52710022492659,6.429443225590818,0,Man
5,7,6,2,2,48,18.498607997019175,7.143965471237824,1,Woman
10,10,10,9,10,43,5.844104035151233,4.866884980806024,0,Man
4,3,1,6,5,52,13.929228189686437,8.266386206687582,1,Man
4,0,3,5,1,51,14.66425134646299,6.160374221171689,1,Woman
3,5,6,3,5,42,0.282483583601044,-0.3285000915268004,0,Woman
6,6,2,7,6,38,9.25896962887419,3.313330461355278,0,Woman
9,8,9,4,4,39,4.9251212910139355,3.6515205936652215,0,Woman
2,2,5,-0,2,59,19.934788664278347,12.283038613486454,1,Woman
7,6,5,5,8,37,7.75688373912412,3.7564813828004766,1,Man
8,7,8,10,8,44,17.795038984459186,5.393370818831549,0,Man
3,4,2,3,1,42,11.098357701406302,3.7392897221421433,1,Woman
7,7,6,7,10,36,12.092699607244079,6.2645590550119135,1,Man
6,7,7,6,4,37,2.1643562879356626,0.23183220859493048,1,Man
7,9,3,6,6,47,14.0154964872822,9.770813656170338,1,Woman
0,0,5,1,4,51,24.52211085661576,8.630373715422714,1,Man
4,5,1,4,5,47,10.605941863130687,6.153334863556011,1,Woman
10,8,9,8,9,42,10.62027172935284,5.210189305210279,0,Woman
3,4,1,4,-0,56,19.460591842519296,11.697662454784556,1,Woman
10,7,8,8,8,47,11.101937035455189,8.726089644700473,1,Man
3,8,6,3,4,37,11.359780080738833,5.225736381605553,0,Man
0,3,0,4,2,57,18.857917060963477,9.41327232985561,1,Woman
1,0,4,1,0,52,26.041038585262307,10.121319021456182,1,Woman
6,9,6,8,4,50,17.40091436299531,9.460407510775994,1,Woman
3,6,2,4,2,51,15.9470083630978,4.143155088799918,0,Man
6,5,6,5,8,48,20.45409793688455,8.760935891213187,1,Woman
4,3,2,1,2,43,21.206331971906813,9.649768778662745,1,Woman
9,10,5,10,10,45,13.98124013218894,8.123093779396468,1,Woman
-0,-0,0,1,0,54,24.105423961047883,10.754107066035607,1,Woman
10,8,9,8,9,40,3.3440310557997766,6.923726659383639,1,Man
2,5,0,2,2,47,16.49337483033675,5.6860384243385855,1,Man
3,5,0,5,5,38,12.723264865621958,3.8767255803824625,1,Man
7,8,9,10,9,42,10.925464943707382,9.285592451708114,0,Man
